DisciplineName,EventUnitName,ID,DisciplineCode,GenderCode,EventCode,PhaseCode,EventID,EventName,PhaseID,PhaseName,DisciplineID,EventOrder,PhaseType,EventUnitType,OlympicDay,StartDate,EndDate,Venue,VenueDescription,Location,LocationDescription,Status,StatusDescription,CompetitorCode,NOC,CompetitorName,Position,Mark,MedalType,IRM
Voleibol,"Femenino, ronda preliminar, grupo B",VVOWTEAM6-------------GPB-000100--,VVO,W,,GPB-,VVOWTEAM6-------------------------,Femenino,VVOWTEAM6-------------GPB---------,"Femenino, ronda preliminar, grupo B",VVO-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T13:00:00+02:00,2024-07-28T15:15:00+02:00,SP1,Paris Sur Arena 1,SP1,South Paris Arena 1,SCHEDULED,Programado,VVOWTEAM6---JPN01,JPN,Japón,,,,
Hockey sobre césped,"Femenino, grupo B",HOCWTEAM11------------GPB-000300--,HOC,W,,GPB-,HOCWTEAM11------------------------,Femenino,HOCWTEAM11------------GPB---------,"Femenino, grupo B",HOC-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T13:15:00+02:00,2024-07-28T14:45:00+02:00,YDM,Estadio Yves-du-Manoir,HO2,Estadio Yves-du-Manoir - Campo 2,SCHEDULED,Programado,HOCWTEAM11--GBR01,GBR,Gran Bretaña,,,,
Hockey sobre césped,"Femenino, grupo B",HOCWTEAM11------------GPB-000300--,HOC,W,,GPB-,HOCWTEAM11------------------------,Femenino,HOCWTEAM11------------GPB---------,"Femenino, grupo B",HOC-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T13:15:00+02:00,2024-07-28T14:45:00+02:00,YDM,Estadio Yves-du-Manoir,HO2,Estadio Yves-du-Manoir - Campo 2,SCHEDULED,Programado,HOCWTEAM11--ESP01,ESP,España,,,,
Baloncesto,"Femenino, fase de grupos - Grupo A",BKBWTEAM5-------------GPA-000100--,BKB,W,,GPA-,BKBWTEAM5-------------------------,Femenino,BKBWTEAM5-------------GPA---------,Fase de grupos femenino - Grupo A,BKB-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T13:30:00+02:00,2024-07-28T15:15:00+02:00,LIL,Estadio Pierre Mauroy,LIL,Estadio Pierre Mauroy,SCHEDULED,Programado,BKBWTEAM5---ESP01,ESP,España,,,,
Baloncesto,"Femenino, fase de grupos - Grupo A",BKBWTEAM5-------------GPA-000100--,BKB,W,,GPA-,BKBWTEAM5-------------------------,Femenino,BKBWTEAM5-------------GPA---------,Fase de grupos femenino - Grupo A,BKB-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T13:30:00+02:00,2024-07-28T15:15:00+02:00,LIL,Estadio Pierre Mauroy,LIL,Estadio Pierre Mauroy,SCHEDULED,Programado,BKBWTEAM5---CHN01,CHN,China,,,,
Balonmano,"Femenino, ronda preliminar - Grupo A",HBLWTEAM7-------------GPA-000500--,HBL,W,,GPA-,HBLWTEAM7-------------------------,Femenino,HBLWTEAM7-------------GPA---------,"Femenino, ronda preliminar - grupo A",HBL-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T14:00:00+02:00,2024-07-28T15:30:00+02:00,SP6,Paris Sur Arena 6,SP6,South Paris Arena 6,SCHEDULED,Programado,HBLWTEAM7---SWE01,SWE,Suecia,,,,
Balonmano,"Femenino, ronda preliminar - Grupo A",HBLWTEAM7-------------GPA-000500--,HBL,W,,GPA-,HBLWTEAM7-------------------------,Femenino,HBLWTEAM7-------------GPA---------,"Femenino, ronda preliminar - grupo A",HBL-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T14:00:00+02:00,2024-07-28T15:30:00+02:00,SP6,Paris Sur Arena 6,SP6,South Paris Arena 6,SCHEDULED,Programado,HBLWTEAM7---GER01,GER,Alemania,,,,
Voleibol de playa,"Femenino, preliminares - grupo E",VBVWTEAM2-------------GPE-000200--,VBV,W,,GPE-,VBVWTEAM2-------------------------,Femenino,VBVWTEAM2-------------GPE---------,"Fem., fase preliminar, partidos grupo E",VBV-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T15:00:00+02:00,2024-07-28T15:50:00+02:00,EIF,Estadio Torre Eiffel,BV0,Estadio de la Torre Eiffel - Pista central,SCHEDULED,Programado,VBVWTEAM2---NED01,NED,STAM/SCHOON,,,,
Voleibol de playa,"Femenino, preliminares - grupo E",VBVWTEAM2-------------GPE-000200--,VBV,W,,GPE-,VBVWTEAM2-------------------------,Femenino,VBVWTEAM2-------------GPE---------,"Fem., fase preliminar, partidos grupo E",VBV-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T15:00:00+02:00,2024-07-28T15:50:00+02:00,EIF,Estadio Torre Eiffel,BV0,Estadio de la Torre Eiffel - Pista central,SCHEDULED,Programado,VBVWTEAM2---LTU01,LTU,PAULIKIENE/RAUPELYTE,,,,
Waterpolo,"Masculino, ronda preliminar - grupo A",WPOMTEAM7-------------GPA-000100--,WPO,M,,GPA-,WPOMTEAM7-------------------------,Masculino,WPOMTEAM7-------------GPA---------,"Masculino, eliminatoria previa, grupo A",WPO-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T15:00:00+02:00,2024-07-28T16:25:00+02:00,AQC,Centro Acuático,AQC,Centro Acuático,SCHEDULED,Programado,WPOMTEAM7---ITA01,ITA,Italia,,,,
Waterpolo,"Masculino, ronda preliminar - grupo A",WPOMTEAM7-------------GPA-000100--,WPO,M,,GPA-,WPOMTEAM7-------------------------,Masculino,WPOMTEAM7-------------GPA---------,"Masculino, eliminatoria previa, grupo A",WPO-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T15:00:00+02:00,2024-07-28T16:25:00+02:00,AQC,Centro Acuático,AQC,Centro Acuático,SCHEDULED,Programado,WPOMTEAM7---USA01,USA,Estados Unidos,,,,
Rugby 7,"Femenino, grupo B",RU7WTEAM7-------------GPB-000100--,RU7,W,,GPB-,RU7WTEAM7-------------------------,Femenino,RU7WTEAM7-------------GPB---------,"Femenino, grupo B",RU7-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T15:30:00+02:00,2024-07-28T15:46:00+02:00,STA,Estadio de Francia,STA,Estadio de Francia,SCHEDULED,Programado,RU7WTEAM7---IRL01,IRL,Irlanda,,,,
Rugby 7,"Femenino, grupo B",RU7WTEAM7-------------GPB-000100--,RU7,W,,GPB-,RU7WTEAM7-------------------------,Femenino,RU7WTEAM7-------------GPB---------,"Femenino, grupo B",RU7-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T15:30:00+02:00,2024-07-28T15:46:00+02:00,STA,Estadio de Francia,STA,Estadio de Francia,SCHEDULED,Programado,RU7WTEAM7---GBR01,GBR,Gran Bretaña,,,,
Balonmano,"Femenino, ronda preliminar - Grupo A",HBLWTEAM7-------------GPA-000600--,HBL,W,,GPA-,HBLWTEAM7-------------------------,Femenino,HBLWTEAM7-------------GPA---------,"Femenino, ronda preliminar - grupo A",HBL-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T16:00:00+02:00,2024-07-28T17:30:00+02:00,SP6,Paris Sur Arena 6,SP6,South Paris Arena 6,SCHEDULED,Programado,HBLWTEAM7---DEN01,DEN,Dinamarca,,,,
Balonmano,"Femenino, ronda preliminar - Grupo A",HBLWTEAM7-------------GPA-000600--,HBL,W,,GPA-,HBLWTEAM7-------------------------,Femenino,HBLWTEAM7-------------GPA---------,"Femenino, ronda preliminar - grupo A",HBL-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T16:00:00+02:00,2024-07-28T17:30:00+02:00,SP6,Paris Sur Arena 6,SP6,South Paris Arena 6,SCHEDULED,Programado,HBLWTEAM7---NOR01,NOR,Noruega,,,,
Rugby 7,"Femenino, grupo B",RU7WTEAM7-------------GPB-000200--,RU7,W,,GPB-,RU7WTEAM7-------------------------,Femenino,RU7WTEAM7-------------GPB---------,"Femenino, grupo B",RU7-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T16:00:00+02:00,2024-07-28T16:16:00+02:00,STA,Estadio de Francia,STA,Estadio de Francia,SCHEDULED,Programado,RU7WTEAM7---AUS01,AUS,Australia,,,,
Rugby 7,"Femenino, grupo B",RU7WTEAM7-------------GPB-000200--,RU7,W,,GPB-,RU7WTEAM7-------------------------,Femenino,RU7WTEAM7-------------GPB---------,"Femenino, grupo B",RU7-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T16:00:00+02:00,2024-07-28T16:16:00+02:00,STA,Estadio de Francia,STA,Estadio de Francia,SCHEDULED,Programado,RU7WTEAM7---RSA01,RSA,Sudáfrica,,,,
Voleibol de playa,"Femenino, preliminares - grupo A",VBVWTEAM2-------------GPA-000200--,VBV,W,,GPA-,VBVWTEAM2-------------------------,Femenino,VBVWTEAM2-------------GPA---------,"Fem., fase preliminar, partidos grupo A",VBV-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T16:00:00+02:00,2024-07-28T16:50:00+02:00,EIF,Estadio Torre Eiffel,BV0,Estadio de la Torre Eiffel - Pista central,SCHEDULED,Programado,VBVWTEAM2---BRA01,BRA,ANA PATRICIA/DUDA,,,,
Voleibol de playa,"Femenino, preliminares - grupo A",VBVWTEAM2-------------GPA-000200--,VBV,W,,GPA-,VBVWTEAM2-------------------------,Femenino,VBVWTEAM2-------------GPA---------,"Fem., fase preliminar, partidos grupo A",VBV-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T16:00:00+02:00,2024-07-28T16:50:00+02:00,EIF,Estadio Torre Eiffel,BV0,Estadio de la Torre Eiffel - Pista central,SCHEDULED,Programado,VBVWTEAM2---EGY01,EGY,MARWA/D. ELGHOBASHY,,,,
Rugby 7,"Femenino, grupo C",RU7WTEAM7-------------GPC-000100--,RU7,W,,GPC-,RU7WTEAM7-------------------------,Femenino,RU7WTEAM7-------------GPC---------,"Femenino, grupo C",RU7-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T16:30:00+02:00,2024-07-28T16:46:00+02:00,STA,Estadio de Francia,STA,Estadio de Francia,SCHEDULED,Programado,RU7WTEAM7---USA01,USA,Estados Unidos,,,,
Rugby 7,"Femenino, grupo C",RU7WTEAM7-------------GPC-000100--,RU7,W,,GPC-,RU7WTEAM7-------------------------,Femenino,RU7WTEAM7-------------GPC---------,"Femenino, grupo C",RU7-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T16:30:00+02:00,2024-07-28T16:46:00+02:00,STA,Estadio de Francia,STA,Estadio de Francia,SCHEDULED,Programado,RU7WTEAM7---JPN01,JPN,Japón,,,,
Waterpolo,"Masculino, ronda preliminar - grupo A",WPOMTEAM7-------------GPA-000200--,WPO,M,,GPA-,WPOMTEAM7-------------------------,Masculino,WPOMTEAM7-------------GPA---------,"Masculino, eliminatoria previa, grupo A",WPO-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T16:35:00+02:00,2024-07-28T18:00:00+02:00,AQC,Centro Acuático,AQC,Centro Acuático,SCHEDULED,Programado,WPOMTEAM7---CRO01,CRO,Croacia,,,,
Waterpolo,"Masculino, ronda preliminar - grupo A",WPOMTEAM7-------------GPA-000200--,WPO,M,,GPA-,WPOMTEAM7-------------------------,Masculino,WPOMTEAM7-------------GPA---------,"Masculino, eliminatoria previa, grupo A",WPO-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T16:35:00+02:00,2024-07-28T18:00:00+02:00,AQC,Centro Acuático,AQC,Centro Acuático,SCHEDULED,Programado,WPOMTEAM7---MNE01,MNE,Montenegro,,,,
Fútbol,"Femenino, grupo A",FBLWTEAM11------------GPA-000400--,FBL,W,,GPA-,FBLWTEAM11------------------------,Femenino,FBLWTEAM11------------GPA---------,"Femenino, grupo A",FBL-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T17:00:00+02:00,2024-07-28T19:00:00+02:00,LYO,Estadio de Lyon,LYO,Estadio de Lyon,SCHEDULED,Programado,FBLWTEAM11--NZL01,NZL,Nueva Zelandia,,,,
Fútbol,"Femenino, grupo A",FBLWTEAM11------------GPA-000400--,FBL,W,,GPA-,FBLWTEAM11------------------------,Femenino,FBLWTEAM11------------GPA---------,"Femenino, grupo A",FBL-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T17:00:00+02:00,2024-07-28T19:00:00+02:00,LYO,Estadio de Lyon,LYO,Estadio de Lyon,SCHEDULED,Programado,FBLWTEAM11--COL01,COL,Colombia,,,,
Fútbol,"Femenino, grupo C",FBLWTEAM11------------GPC-000400--,FBL,W,,GPC-,FBLWTEAM11------------------------,Femenino,FBLWTEAM11------------GPC---------,"Femenino, grupo C",FBL-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T17:00:00+02:00,2024-07-28T19:00:00+02:00,PDP,Parque de los Príncipes,PDP,Parque de los Príncipes,SCHEDULED,Programado,FBLWTEAM11--BRA01,BRA,Brasil,,,,
Fútbol,"Femenino, grupo C",FBLWTEAM11------------GPC-000400--,FBL,W,,GPC-,FBLWTEAM11------------------------,Femenino,FBLWTEAM11------------GPC---------,"Femenino, grupo C",FBL-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T17:00:00+02:00,2024-07-28T19:00:00+02:00,PDP,Parque de los Príncipes,PDP,Parque de los Príncipes,SCHEDULED,Programado,FBLWTEAM11--JPN01,JPN,Japón,,,,
Hockey sobre césped,"Masculino, grupo A",HOCMTEAM11------------GPA-000400--,HOC,M,,GPA-,HOCMTEAM11------------------------,Masculino,HOCMTEAM11------------GPA---------,"Masculino, grupo A",HOC-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T17:00:00+02:00,2024-07-28T18:30:00+02:00,YDM,Estadio Yves-du-Manoir,HO1,Estadio Yves-du-Manoir - Campo 1,SCHEDULED,Programado,HOCMTEAM11--GER01,GER,Alemania,,,,
Hockey sobre césped,"Masculino, grupo A",HOCMTEAM11------------GPA-000400--,HOC,M,,GPA-,HOCMTEAM11------------------------,Masculino,HOCMTEAM11------------GPA---------,"Masculino, grupo A",HOC-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T17:00:00+02:00,2024-07-28T18:30:00+02:00,YDM,Estadio Yves-du-Manoir,HO1,Estadio Yves-du-Manoir - Campo 1,SCHEDULED,Programado,HOCMTEAM11--ESP01,ESP,España,,,,
Rugby 7,"Femenino, grupo C",RU7WTEAM7-------------GPC-000200--,RU7,W,,GPC-,RU7WTEAM7-------------------------,Femenino,RU7WTEAM7-------------GPC---------,"Femenino, grupo C",RU7-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T17:00:00+02:00,2024-07-28T17:16:00+02:00,STA,Estadio de Francia,STA,Estadio de Francia,SCHEDULED,Programado,RU7WTEAM7---FRA01,FRA,Francia,,,,
Rugby 7,"Femenino, grupo C",RU7WTEAM7-------------GPC-000200--,RU7,W,,GPC-,RU7WTEAM7-------------------------,Femenino,RU7WTEAM7-------------GPC---------,"Femenino, grupo C",RU7-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T17:00:00+02:00,2024-07-28T17:16:00+02:00,STA,Estadio de Francia,STA,Estadio de Francia,SCHEDULED,Programado,RU7WTEAM7---BRA01,BRA,Brasil,,,,
Voleibol,"Masculino, ronda preliminar, grupo A",VVOMTEAM6-------------GPA-000100--,VVO,M,,GPA-,VVOMTEAM6-------------------------,Masculino,VVOMTEAM6-------------GPA---------,"Masculino, ronda preliminar, grupo A",VVO-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T17:00:00+02:00,2024-07-28T19:15:00+02:00,SP1,Paris Sur Arena 1,SP1,South Paris Arena 1,SCHEDULED,Programado,VVOMTEAM6---FRA01,FRA,Francia,,,,
Voleibol,"Masculino, ronda preliminar, grupo A",VVOMTEAM6-------------GPA-000100--,VVO,M,,GPA-,VVOMTEAM6-------------------------,Masculino,VVOMTEAM6-------------GPA---------,"Masculino, ronda preliminar, grupo A",VVO-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T17:00:00+02:00,2024-07-28T19:15:00+02:00,SP1,Paris Sur Arena 1,SP1,South Paris Arena 1,SCHEDULED,Programado,VVOMTEAM6---SRB01,SRB,Serbia,,,,
Voleibol de playa,"Masculino, preliminares - grupo E",VBVMTEAM2-------------GPE-000100--,VBV,M,,GPE-,VBVMTEAM2-------------------------,Masculino,VBVMTEAM2-------------GPE---------,"Masc., fase preliminar, partidos grupo E",VBV-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T17:00:00+02:00,2024-07-28T17:50:00+02:00,EIF,Estadio Torre Eiffel,BV0,Estadio de la Torre Eiffel - Pista central,SCHEDULED,Programado,VBVMTEAM2---CZE01,CZE,PERUSIC/SCHWEINER,,,,
Voleibol de playa,"Masculino, preliminares - grupo E",VBVMTEAM2-------------GPE-000100--,VBV,M,,GPE-,VBVMTEAM2-------------------------,Masculino,VBVMTEAM2-------------GPE---------,"Masc., fase preliminar, partidos grupo E",VBV-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T17:00:00+02:00,2024-07-28T17:50:00+02:00,EIF,Estadio Torre Eiffel,BV0,Estadio de la Torre Eiffel - Pista central,SCHEDULED,Programado,VBVMTEAM2---CAN01,CAN,SCHACHTER/DEARING,,,,
Baloncesto,"Masculino, fase de grupos - Grupo C",BKBMTEAM5-------------GPC-000200--,BKB,M,,GPC-,BKBMTEAM5-------------------------,Masculino,BKBMTEAM5-------------GPC---------,Fase de grupos masculino - Grupo C,BKB-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T17:15:00+02:00,2024-07-28T19:00:00+02:00,LIL,Estadio Pierre Mauroy,LIL,Estadio Pierre Mauroy,SCHEDULED,Programado,BKBMTEAM5---SRB01,SRB,Serbia,,,,
Baloncesto,"Masculino, fase de grupos - Grupo C",BKBMTEAM5-------------GPC-000200--,BKB,M,,GPC-,BKBMTEAM5-------------------------,Masculino,BKBMTEAM5-------------GPC---------,Fase de grupos masculino - Grupo C,BKB-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T17:15:00+02:00,2024-07-28T19:00:00+02:00,LIL,Estadio Pierre Mauroy,LIL,Estadio Pierre Mauroy,SCHEDULED,Programado,BKBMTEAM5---USA01,USA,Estados Unidos,,,,
Hockey sobre césped,"Masculino, grupo B",HOCMTEAM11------------GPB-000400--,HOC,M,,GPB-,HOCMTEAM11------------------------,Masculino,HOCMTEAM11------------GPB---------,"Masculino, grupo B",HOC-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T17:30:00+02:00,2024-07-28T19:00:00+02:00,YDM,Estadio Yves-du-Manoir,HO2,Estadio Yves-du-Manoir - Campo 2,SCHEDULED,Programado,HOCMTEAM11--BEL01,BEL,Bélgica,,,,
Hockey sobre césped,"Masculino, grupo B",HOCMTEAM11------------GPB-000400--,HOC,M,,GPB-,HOCMTEAM11------------------------,Masculino,HOCMTEAM11------------GPB---------,"Masculino, grupo B",HOC-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T17:30:00+02:00,2024-07-28T19:00:00+02:00,YDM,Estadio Yves-du-Manoir,HO2,Estadio Yves-du-Manoir - Campo 2,SCHEDULED,Programado,HOCMTEAM11--NZL01,NZL,Nueva Zelandia,,,,
Rugby 7,"Femenino, grupo A",RU7WTEAM7-------------GPA-000100--,RU7,W,,GPA-,RU7WTEAM7-------------------------,Femenino,RU7WTEAM7-------------GPA---------,"Femenino, grupo A",RU7-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T17:30:00+02:00,2024-07-28T17:46:00+02:00,STA,Estadio de Francia,STA,Estadio de Francia,SCHEDULED,Programado,RU7WTEAM7---FIJ01,FIJ,Fiji,,,,
Rugby 7,"Femenino, grupo A",RU7WTEAM7-------------GPA-000100--,RU7,W,,GPA-,RU7WTEAM7-------------------------,Femenino,RU7WTEAM7-------------GPA---------,"Femenino, grupo A",RU7-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T17:30:00+02:00,2024-07-28T17:46:00+02:00,STA,Estadio de Francia,STA,Estadio de Francia,SCHEDULED,Programado,RU7WTEAM7---CAN01,CAN,Canadá,,,,
Rugby 7,"Femenino, grupo A",RU7WTEAM7-------------GPA-000200--,RU7,W,,GPA-,RU7WTEAM7-------------------------,Femenino,RU7WTEAM7-------------GPA---------,"Femenino, grupo A",RU7-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T18:00:00+02:00,2024-07-28T18:16:00+02:00,STA,Estadio de Francia,STA,Estadio de Francia,SCHEDULED,Programado,RU7WTEAM7---NZL01,NZL,Nueva Zelandia,,,,
Rugby 7,"Femenino, grupo A",RU7WTEAM7-------------GPA-000200--,RU7,W,,GPA-,RU7WTEAM7-------------------------,Femenino,RU7WTEAM7-------------GPA---------,"Femenino, grupo A",RU7-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T18:00:00+02:00,2024-07-28T18:16:00+02:00,STA,Estadio de Francia,STA,Estadio de Francia,SCHEDULED,Programado,RU7WTEAM7---CHN01,CHN,China,,,,
Balonmano,"Femenino, ronda preliminar - Grupo B",HBLWTEAM7-------------GPB-000500--,HBL,W,,GPB-,HBLWTEAM7-------------------------,Femenino,HBLWTEAM7-------------GPB---------,"Femenino, ronda preliminar - grupo B",HBL-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T19:00:00+02:00,2024-07-28T20:30:00+02:00,SP6,Paris Sur Arena 6,SP6,South Paris Arena 6,SCHEDULED,Programado,HBLWTEAM7---ANG01,ANG,Angola,,,,
Balonmano,"Femenino, ronda preliminar - Grupo B",HBLWTEAM7-------------GPB-000500--,HBL,W,,GPB-,HBLWTEAM7-------------------------,Femenino,HBLWTEAM7-------------GPB---------,"Femenino, ronda preliminar - grupo B",HBL-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T19:00:00+02:00,2024-07-28T20:30:00+02:00,SP6,Paris Sur Arena 6,SP6,South Paris Arena 6,SCHEDULED,Programado,HBLWTEAM7---ESP01,ESP,España,,,,
Fútbol,"Femenino, grupo B",FBLWTEAM11------------GPB-000400--,FBL,W,,GPB-,FBLWTEAM11------------------------,Femenino,FBLWTEAM11------------GPB---------,"Femenino, grupo B",FBL-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T19:00:00+02:00,2024-07-28T21:00:00+02:00,NIC,Estadio de Niza,NIC,Estadio de Niza,SCHEDULED,Programado,FBLWTEAM11--AUS01,AUS,Australia,,,,
Fútbol,"Femenino, grupo B",FBLWTEAM11------------GPB-000400--,FBL,W,,GPB-,FBLWTEAM11------------------------,Femenino,FBLWTEAM11------------GPB---------,"Femenino, grupo B",FBL-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T19:00:00+02:00,2024-07-28T21:00:00+02:00,NIC,Estadio de Niza,NIC,Estadio de Niza,SCHEDULED,Programado,FBLWTEAM11--ZAM01,ZAM,Zambia,,,,
Fútbol,"Femenino, grupo C",FBLWTEAM11------------GPC-000300--,FBL,W,,GPC-,FBLWTEAM11------------------------,Femenino,FBLWTEAM11------------GPC---------,"Femenino, grupo C",FBL-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T19:00:00+02:00,2024-07-28T21:00:00+02:00,NAN,Estadio La Beaujoire,NAN,Estadio La Beaujoire,SCHEDULED,Programado,FBLWTEAM11--ESP01,ESP,España,,,,
Fútbol,"Femenino, grupo C",FBLWTEAM11------------GPC-000300--,FBL,W,,GPC-,FBLWTEAM11------------------------,Femenino,FBLWTEAM11------------GPC---------,"Femenino, grupo C",FBL-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T19:00:00+02:00,2024-07-28T21:00:00+02:00,NAN,Estadio La Beaujoire,NAN,Estadio La Beaujoire,SCHEDULED,Programado,FBLWTEAM11--NGR01,NGR,Nigeria,,,,
Rugby 7,"Femenino, grupo B",RU7WTEAM7-------------GPB-000300--,RU7,W,,GPB-,RU7WTEAM7-------------------------,Femenino,RU7WTEAM7-------------GPB---------,"Femenino, grupo B",RU7-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T19:00:00+02:00,2024-07-28T19:16:00+02:00,STA,Estadio de Francia,STA,Estadio de Francia,SCHEDULED,Programado,RU7WTEAM7---IRL01,IRL,Irlanda,,,,
Rugby 7,"Femenino, grupo B",RU7WTEAM7-------------GPB-000300--,RU7,W,,GPB-,RU7WTEAM7-------------------------,Femenino,RU7WTEAM7-------------GPB---------,"Femenino, grupo B",RU7-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T19:00:00+02:00,2024-07-28T19:16:00+02:00,STA,Estadio de Francia,STA,Estadio de Francia,SCHEDULED,Programado,RU7WTEAM7---RSA01,RSA,Sudáfrica,,,,
Rugby 7,"Femenino, grupo B",RU7WTEAM7-------------GPB-000400--,RU7,W,,GPB-,RU7WTEAM7-------------------------,Femenino,RU7WTEAM7-------------GPB---------,"Femenino, grupo B",RU7-------------------------------,0,3,HTEAM,2024-07-28,2024-07-28T19:30:00+02:00,2024-07-28T19:46:00+02:00,STA,Estadio de Francia,STA,Estadio de Francia,SCHEDULED,Programado,RU7WTEAM7---AUS01,AUS,Australia,,,,
